protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_mean,flow_byts_s,flow_pkts_s,flow_iat_std,flow_iat_min,fwd_iat_tot,fwd_iat_min,bwd_iat_tot,bwd_iat_min,fwd_psh_flags,fwd_urg_flags,bwd_pkts_s,fin_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,down_up_ratio,init_fwd_win_byts,init_bwd_win_byts,fwd_seg_size_min,active_mean,idle_mean,label
6,99729,5,3,471,662,94.2,210.6376035,220.6666667,11360.78773,80.21738912,37097.17292,4,99729,54,1039,391,0,0,30.08152092,0,0,1,0,0,0,26883,219,32,0,0,DoS attacks-GoldenEye
6,978852,2,0,0,0,0,0,0,0,2.043209801,0,978852,978852,978852,0,0,0,0,0,0,0,0,1,0,0,221,-1,32,0,0,DoS attacks-GoldenEye
6,40292733,11,11,795,4414,72.27272727,157.4598939,401.2727273,129.278895,0.546004164,4028119.223,13,40281559,244,40281536,33,0,0,0.273002082,0,0,1,0,0,1,8192,0,20,47763,10022626.75,Benign
6,166913,8,7,1634,4796,204.25,297.0169548,685.1428571,38523.06291,89.86717631,16198.67482,1,166913,46,129229,1,0,0,41.93801561,0,0,1,0,0,0,8192,1021,20,0,0,Benign
6,115526547,21,19,929,6513,44.23809524,128.4040127,342.7894737,64.41809431,0.346240765,4541703.239,1,115526547,17,110478342,1,0,0,0.164464363,0,0,1,0,0,0,8192,981,20,38491.66667,9588719.167,Benign
6,111116897,12,12,12,0,1,0,0,0.107994376,0.215988753,5141638.775,16588,111000000,10100000,111000000,10100000,0,0,0.107994376,0,0,0,1,0,1,253,62,20,16632.81818,10100000,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,190,2,0,0,0,0,0,0,0,10526.31579,0,190,190,190,0,0,0,0,0,0,0,0,1,0,0,253,-1,20,0,0,Benign
6,96,2,0,0,0,0,0,0,0,20833.33333,0,96,96,96,0,0,0,0,0,0,0,0,1,0,0,260,-1,20,0,0,Benign
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
17,1658,1,1,36,143,36,0,143,107961.3993,1206.272618,0,1658,0,0,0,0,0,0,603.1363088,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,18,1,1,0,0,0,0,0,0,111111.1111,0,18,0,0,0,0,0,0,55555.55556,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,111630529,740,5963,11944,8660863,16.14054054,88.19232109,1452.433842,77692.07114,60.04629791,399926.5136,0,111630529,8,111509796,0,1,0,53.41728695,0,0,0,1,0,8,8395,4129,20,254802.8182,9874439.091,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
17,271,1,1,42,58,42,0,58,369003.69,7380.073801,0,271,0,0,0,0,0,0,3690.0369,0,0,0,0,0,1,-1,-1,8,0,0,Benign
17,861,1,1,32,48,32,0,48,92915.21487,2322.880372,0,861,0,0,0,0,0,0,1161.440186,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,219,3,0,77,0,25.66666667,23.45918441,0,351598.1735,13698.63014,122.3294731,23,219,23,0,0,1,0,0,0,0,0,1,0,0,253,-1,20,0,0,Benign
17,52794,1,1,32,164,32,0,164,3712.543092,37.88309278,0,52794,0,0,0,0,0,0,18.94154639,0,0,0,0,0,1,-1,-1,8,0,0,Benign
17,12611,1,1,38,94,38,0,94,10467.05257,158.5917057,0,12611,0,0,0,0,0,0,79.29585283,0,0,0,0,0,1,-1,-1,8,0,0,Benign
17,1423,1,1,42,102,42,0,102,101194.6592,1405.481377,0,1423,0,0,0,0,0,0,702.7406887,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,86458901,2,0,0,0,0,0,0,0,0.023132378,0,86458901,86458901,86458901,0,0,0,0,0,0,0,0,1,0,0,62558,-1,20,0,86458901,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,2109851,10,7,676,301,67.6,67.93166501,43,463.0658753,8.057441023,249222.294,4,2109851,4,1810679,184,0,0,3.317769833,0,1,1,0,0,0,8192,63324,20,0,0,Benign
6,17029,3,4,261,935,87,150.6884203,233.75,70233.13172,411.0634799,4707.562699,3,11690,253,17023,19,0,0,234.8934171,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,3950636,14,8,1441,1731,102.9285714,191.1489408,216.375,802.9086962,5.568723618,252850.8996,64,3950636,16022,3877312,194956,0,0,2.024990407,0,1,1,0,0,0,8192,62644,20,0,0,Benign
6,5012835,4,4,560,972,140,280,243,305.615485,1.595903316,1889625.254,4,11456,664,5012831,651,0,0,0.797951658,0,0,1,0,0,1,26883,219,32,0,0,DoS attacks-GoldenEye
6,15557,2,0,0,0,0,0,0,0,128.5594909,0,15557,15557,15557,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,1977748,2,0,0,0,0,0,0,0,1.011251181,0,1977748,1977748,1977748,0,0,0,0,0,0,0,0,1,0,0,226,-1,32,0,0,DoS attacks-GoldenEye
6,103451372,2,1,8,0,4,5.65685425,0,0.077331019,0.028999132,73151165.25,1,103451372,103451372,0,0,1,0,0.009666377,0,0,0,1,0,0,211,219,32,0,0,DoS attacks-Slowloris
17,966,1,1,45,61,45,0,61,109730.8489,2070.393375,0,966,0,0,0,0,0,0,1035.196687,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,81,2,0,0,0,0,0,0,0,24691.35802,0,81,81,81,0,0,0,0,0,0,0,0,1,0,0,278,-1,20,0,0,Benign
6,873,2,1,38,0,19,26.87005769,0,43528.06415,3436.426117,553.6646097,45,873,873,0,0,1,0,1145.475372,0,0,0,1,0,0,123,0,20,0,0,Benign
6,95,2,0,0,0,0,0,0,0,21052.63158,0,95,95,95,0,0,0,0,0,0,0,0,1,0,0,256,-1,20,0,0,Benign
6,6019552,4,4,97,231,24.25,48.5,57.75,54.48910484,1.329002557,2248005.23,40,61881,104,6019398,170,0,0,0.664501279,0,0,1,0,0,1,8192,141,20,0,0,Benign
17,504,1,1,53,133,53,0,133,369047.619,3968.253968,0,504,0,0,0,0,0,0,1984.126984,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,15675,3,4,298,935,99.33333333,172.0503802,233.75,78660.28708,446.5709729,6020.476318,3,15141,246,15672,20,0,0,255.1834131,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,54203411,5,1,123,46,24.6,23.27659769,46,3.117884961,0.110694141,24205209.25,17,54203411,17,0,0,1,0,0.018449023,0,0,0,1,0,0,255,270,20,62327,54140260,Benign
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,3214883,11,7,1132,1581,102.9090909,197.7723209,225.8571429,843.8876314,5.598959589,360695.3784,99,3214883,221,3111520,105511,0,0,2.177373174,0,1,1,0,0,0,8192,62868,20,0,0,Benign
6,320,3,0,77,0,25.66666667,23.45918441,0,240625,9375,188.0904038,27,320,27,0,0,1,0,0,0,0,0,1,0,0,253,-1,20,0,0,Benign
17,262,1,1,40,168,40,0,168,793893.1298,7633.587786,0,262,0,0,0,0,0,0,3816.793893,0,0,0,0,0,1,-1,-1,8,0,0,Benign
17,469,1,1,45,61,45,0,61,226012.7932,4264.392324,0,469,0,0,0,0,0,0,2132.196162,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,86315210,2,0,0,0,0,0,0,0,0.023170887,0,86315210,86315210,86315210,0,0,0,0,0,0,0,0,1,0,0,62541,-1,20,0,86315210,Benign
6,6963373,5,3,384,662,76.8,171.7300207,220.6666667,150.2145584,1.148868515,2561872.117,4,6963373,285,6804417,1410,0,0,0.430825693,0,0,1,0,0,0,26883,219,32,1414,6803007,DoS attacks-GoldenEye
6,29985,2,0,0,0,0,0,0,0,66.70001668,0,29985,29985,29985,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,23230,3,4,247,935,82.33333333,142.6055165,233.75,50882.47955,301.3344813,6168.662048,3,14687,278,23227,25,0,0,172.1911322,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,101204,2,1,0,0,0,0,0,0,29.64309711,71523.85092,27,101204,101204,0,0,0,0,9.88103237,0,0,1,0,0,0,1024,0,20,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,11813298,4,4,399,972,99.75,199.5,243,116.0556519,0.677202928,2928915.784,3,6812017,56,11813295,337,0,0,0.338601464,0,0,1,0,0,1,26883,219,32,340,6811370,DoS attacks-GoldenEye
6,1528135,8,7,1148,1581,143.5,228.1296624,225.8571429,1785.836984,9.815886685,251378.958,91,1528135,108,1419211,45680,0,0,4.58074712,0,0,1,0,0,0,8192,62852,20,0,0,Benign
6,3999207,14,8,1460,1731,104.2857143,195.0906805,216.375,797.9081853,5.501090591,240760.6063,72,3999207,25137,3896604,143817,0,0,2.000396579,0,1,1,0,0,0,8192,62625,20,0,0,Benign
6,211911,3,1,0,0,0,0,0,0,18.87584882,121899.2978,61,211911,456,0,0,0,0,4.718962206,0,0,1,0,0,0,8192,8192,20,0,0,Benign
6,6655664,12,12,1187,1537,98.91666667,193.4892331,128.0833333,409.2754682,3.605951262,463066.2985,43,6655664,120,6481216,73399,0,0,1.802975631,0,1,1,0,0,1,8192,64000,20,0,0,Benign
6,4,1,1,0,0,0,0,0,0,500000,0,4,0,0,0,0,0,0,250000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,117678589,13,13,655,5483,50.38461538,75.91830967,421.7692308,52.15902104,0.220940786,16200000,0,118000000,444,118000000,0,0,0,0.110470393,0,1,1,0,0,1,8192,114,20,349501,58400000,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,203144,3,1,0,0,0,0,0,0,19.69046588,117131.958,70,203144,107,0,0,0,0,4.922616469,0,0,1,0,0,0,8192,8192,20,0,0,Benign
6,25,2,0,0,0,0,0,0,0,80000,0,25,25,25,0,0,0,0,0,0,0,0,1,0,0,258,-1,20,0,0,Benign
17,621,1,1,38,111,38,0,111,239935.5878,3220.611916,0,621,0,0,0,0,0,0,1610.305958,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,112286983,2,2,16,0,8,0,0,0.142492029,0.035623007,64828916.4,2,112286981,112286981,112286981,112286981,1,0,0.017811504,0,0,0,1,0,1,211,219,32,2,112286979,DoS attacks-Slowloris
6,574,3,4,161,488,53.66666667,92.95339334,122,1130662.021,12195.12195,64.33246977,21,309,108,404,21,0,0,6968.641115,0,0,1,0,0,1,8192,149,20,0,0,Benign
6,292768,3,1,0,0,0,0,0,0,13.66269538,168953.4788,1,292768,1,0,0,0,0,3.415673844,0,0,1,0,0,0,8192,8192,20,0,0,Benign
6,16,1,1,0,0,0,0,0,0,125000,0,16,0,0,0,0,0,0,62500,0,0,0,1,1,1,180,255,20,0,0,Benign
6,53233970,5,1,123,46,24.6,23.27659769,46,3.174664599,0.112709986,23696273.4,34,53233970,34,0,0,1,0,0.018784998,0,0,0,1,0,0,254,302,20,197784,53035839,Benign
6,11970455,4,4,367,972,91.75,183.5,243,111.8587389,0.668312107,2974671.429,3,6967382,272,11970452,619,0,0,0.334156053,0,0,1,0,0,1,26883,219,32,622,6966458,DoS attacks-GoldenEye
6,2459546,10,7,1148,1581,114.8,210.0924664,225.8571429,1109.554365,6.911844706,304143.1251,62,2459546,62,2408574,32306,0,0,2.846053703,0,0,1,0,0,0,8192,62852,20,0,0,Benign
6,23768,3,4,316,935,105.3333333,182.4426851,233.75,52633.79334,294.5136318,6177.691435,5,14126,248,23763,25,0,0,168.2935039,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,30152,2,0,0,0,0,0,0,0,66.33059167,0,30152,30152,30152,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,118657395,19,18,1946,2394,102.4210526,304.8639616,133,36.57589146,0.311822116,4614085.059,1,119000000,32062,115000000,1,0,0,0.151697246,0,1,1,0,0,0,8192,1035,20,370311.2727,10000000,Benign
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,14635233,2,0,0,0,0,0,0,0,0.136656519,0,14635233,14635233,14635233,0,0,0,0,0,0,0,0,1,0,0,226,-1,32,0,14635233,DoS attacks-GoldenEye
6,10946904,4,4,465,972,116.25,232.5,243,131.269992,0.730800234,2682724.568,5,5943207,381,10946899,4523,0,0,0.365400117,0,0,1,0,0,1,26883,219,32,4528,5938376,DoS attacks-GoldenEye
6,107838079,14,3,2530,0,180.7142857,97.93752213,0,23.46110042,0.157643758,13953131.31,4,107838065,213,107838075,30998707,0,0,0.027819487,0,0,1,0,0,0,26883,0,32,5515675,24201678.75,DoS attacks-Slowloris
17,351,1,1,42,58,42,0,58,284900.2849,5698.005698,0,351,0,0,0,0,0,0,2849.002849,0,0,0,0,0,1,-1,-1,8,0,0,Benign
17,745,1,1,54,119,54,0,119,232214.7651,2684.563758,0,745,0,0,0,0,0,0,1342.281879,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,1,2,0,0,0,0,0,0,0,2000000,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,266,-1,20,0,0,Benign
6,22931,3,4,309,935,103,178.4012332,233.75,54249.70564,305.2636169,6074.005875,3,14487,306,22928,19,0,0,174.4363525,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,25159,3,4,247,935,82.33333333,142.6055165,233.75,46981.19957,278.2304543,6717.529648,4,9313,309,25155,25,0,0,158.988831,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,4,1,1,0,0,0,0,0,0,500000,0,4,0,0,0,0,0,0,250000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,29037,2,0,0,0,0,0,0,0,68.87763887,0,29037,29037,29037,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,208,3,0,77,0,25.66666667,23.45918441,0,370192.3077,14423.07692,115.9655121,22,208,22,0,0,1,0,0,0,0,0,1,0,0,255,-1,20,0,0,Benign
6,116737148,61,90,4971,103268,81.49180328,185.1215477,1147.422222,927.2027101,1.293504275,2635928.258,1,116737148,82,111781390,1,0,0,0.770962813,0,0,1,0,0,1,8192,256,20,153442.6364,10008536.27,Benign
17,218,1,1,36,52,36,0,52,403669.7248,9174.311927,0,218,0,0,0,0,0,0,4587.155963,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
17,1821,1,1,34,242,34,0,242,151565.0741,1098.297639,0,1821,0,0,0,0,0,0,549.1488193,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,19,1,1,0,0,0,0,0,0,105263.1579,0,19,0,0,0,0,0,0,52631.57895,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,107421204,15,3,2530,0,168.6666667,105.2796729,0,23.55214712,0.167564683,13466798.97,2,107421202,193,106398192,30998270,0,0,0.027927447,0,0,1,0,0,0,26883,0,32,6154925.5,23777837.75,DoS attacks-Slowloris
6,0,2,0,31,0,15.5,21.92031022,0,inf,inf,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,946,-1,20,0,0,Benign
6,18321,2,0,0,0,0,0,0,0,109.1643469,0,18321,18321,18321,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,19939,3,4,291,935,97,168.0089283,233.75,61487.53699,351.0707658,5189.380403,2,11980,238,19933,21,0,0,200.6118662,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,19,1,1,0,0,0,0,0,0,105263.1579,0,19,0,0,0,0,0,0,52631.57895,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,4,1,1,0,0,0,0,0,0,500000,0,4,0,0,0,0,0,0,250000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,258,3,0,77,0,25.66666667,23.45918441,0,298449.6124,11627.90698,151.3208512,22,258,22,0,0,1,0,0,0,0,0,1,0,0,257,-1,20,0,0,Benign
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,4251045,5,3,305,972,61,136.4001466,324,300.396726,1.881890218,1606157.52,6,4251045,278,1052,188,0,0,0.705708832,0,0,1,0,0,0,26883,219,32,0,0,DoS attacks-GoldenEye
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,1,2,0,0,0,0,0,0,0,2000000,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,20,0,0,Benign
6,5,1,1,0,0,0,0,0,0,400000,0,5,0,0,0,0,0,0,200000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
17,254,1,1,73,201,73,0,201,1078740.157,7874.015748,0,254,0,0,0,0,0,0,3937.007874,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,24908,2,0,0,0,0,0,0,0,80.29548739,0,24908,24908,24908,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,13816,2,0,0,0,0,0,0,0,144.7596989,0,13816,13816,13816,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
17,493,1,1,39,55,39,0,55,190669.3712,4056.795132,0,493,0,0,0,0,0,0,2028.397566,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
17,936,1,1,52,112,52,0,112,175213.6752,2136.752137,0,936,0,0,0,0,0,0,1068.376068,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,5019055,9,8,1144,1581,127.1111111,218.5088353,197.625,542.9308904,3.387091793,755950.465,4,5019055,4,4855857,165338,0,0,1.59392555,0,0,1,0,0,0,8192,62856,20,0,0,Benign
6,17148,3,4,323,935,107.6666667,186.4841369,233.75,73361.32494,408.2108701,6249.223792,4,15866,290,17142,21,0,0,233.2633543,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
17,237,1,1,35,67,35,0,67,430379.7468,8438.818565,0,237,0,0,0,0,0,0,4219.409283,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
17,943,1,1,45,73,45,0,73,125132.5557,2120.890774,0,943,0,0,0,0,0,0,1060.445387,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,1398028,8,7,1132,1581,141.5,222.7920235,225.8571429,1940.590603,10.72939884,251948.7989,43,1398028,44,1334456,63957,0,0,5.007052792,0,0,1,0,0,0,8192,62868,20,0,0,Benign
17,1495,1,1,39,135,39,0,135,116387.9599,1337.792642,0,1495,0,0,0,0,0,0,668.8963211,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,82,2,0,0,0,0,0,0,0,24390.2439,0,82,82,82,0,0,0,0,0,0,0,0,1,0,0,279,-1,20,0,0,Benign
6,118000237,41,49,2188,9427,53.36585366,77.44732277,192.3877551,98.43200569,0.762710333,8719681.961,1,118000000,20,118000000,1,0,0,0.415253403,0,1,1,0,0,1,8192,180,20,422490.5,58500000,Benign
17,89479575,6,0,3000,0,500,0,0,33.52720439,0.067054409,15345148.77,4000247,89479575,4000247,0,0,0,0,0,0,0,0,0,0,0,-1,-1,8,4000247,21369832,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
17,277,1,1,38,54,38,0,54,332129.9639,7220.216606,0,277,0,0,0,0,0,0,3610.108303,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,9049041,2,0,0,0,0,0,0,0,0.221017896,0,9049041,9049041,9049041,0,0,0,0,0,0,0,0,1,0,0,226,-1,32,0,9049041,DoS attacks-GoldenEye
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,115994181,16,14,447,788,27.9375,108.8175652,56.28571429,10.64708582,0.258633664,4948215.808,29,116000000,466,112000000,1309,0,0,0.12069571,0,1,1,0,0,0,8192,288,20,17047.09091,10100000,Benign
6,25034,2,0,0,0,0,0,0,0,79.89134777,0,25034,25034,25034,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,9741,3,4,287,935,95.66666667,165.6995273,233.75,125449.1325,718.6120522,3368.787779,3,8817,354,9736,19,0,0,410.6354584,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,2479653,8,7,1144,1581,143,227.9699228,225.8571429,1098.944086,6.049233502,252648.1565,4,2479653,4,2237760,243055,0,0,2.822975634,0,0,1,0,0,0,64240,62856,20,0,0,Benign
6,21,1,1,0,0,0,0,0,0,95238.09524,0,21,0,0,0,0,0,0,47619.04762,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,25,2,0,0,0,0,0,0,0,80000,0,25,25,25,0,0,0,0,0,0,0,0,1,0,0,257,-1,20,0,0,Benign
6,20,1,1,0,0,0,0,0,0,100000,0,20,0,0,0,0,0,0,50000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,86,2,0,0,0,0,0,0,0,23255.81395,0,86,86,86,0,0,0,0,0,0,0,0,1,0,0,278,-1,20,0,0,Benign
6,15503,2,0,0,0,0,0,0,0,129.0072889,0,15503,15503,15503,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,14592,3,4,299,935,99.66666667,172.6277305,233.75,84566.88596,479.7149123,5324.922647,4,13646,369,14587,20,0,0,274.122807,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,1256999,8,7,1132,1581,141.5,222.7920235,225.8571429,2158.315162,11.93318372,249367.3061,81,1256999,968,1215266,40365,0,0,5.568819068,0,1,1,0,0,0,8192,62868,20,0,0,Infilteration
6,3918955,14,9,1437,1731,102.6428571,191.0680938,192.3333333,808.3787642,5.868911483,223810.1222,57,3918955,72415,3899249,164398,0,0,2.29653058,0,1,1,0,0,0,8192,62563,20,0,0,Benign
6,24636,3,5,427,2266,142.3333333,246.5285649,453.2,109311.5766,324.7280403,5526.681761,0,12497,880,13051,0,0,0,202.9550252,0,0,1,0,0,1,8192,237,20,0,0,Benign
6,53238505,2,0,0,0,0,0,0,0,0.037566795,0,53238505,53238505,53238505,0,0,0,0,0,0,0,0,1,0,0,279,-1,20,0,0,Benign
17,337,1,1,36,52,36,0,52,261127.5964,5934.718101,0,337,0,0,0,0,0,0,2967.35905,0,0,0,0,0,1,-1,-1,8,0,0,Benign
17,316,1,1,45,61,45,0,61,335443.038,6329.113924,0,316,0,0,0,0,0,0,3164.556962,0,0,0,0,0,1,-1,-1,8,0,0,Benign
17,43151,2,2,90,222,45,0,111,7230.423397,92.69773586,23744.12181,388,42763,42763,42187,42187,0,0,46.34886793,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,92,1,1,0,0,0,0,0,0,21739.13043,0,92,0,0,0,0,0,0,10869.56522,0,0,0,1,1,1,119,253,20,0,0,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
17,25557,1,1,33,123,33,0,123,6104.002817,78.25644637,0,25557,0,0,0,0,0,0,39.12822319,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,61178685,14,14,1211,3396,86.5,235.0730656,242.5714286,75.30400498,0.457675741,4218220.533,0,61200000,208,61100000,0,0,0,0.228837871,0,1,1,0,0,1,8192,31500,20,97177.83333,10000000,Infilteration
